;Unnamed: 0;AanestysId;Ryhma;Jaa;Ei;Tyhjia;Poissa;Yhteensa;Tyyppi;IstuntoVPVuosi;IstuntoPvm;AanestysMitatoity;KohtaKasittelyVaihe;AanestysValtiopaivaasia
83097;828197;43567;Keskustan eduskuntaryhmä;46;0;0;2;48;eduskuntaryhma;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83098;828198;43567;Kansallisen kokoomuksen eduskuntaryhmä;36;0;0;1;37;eduskuntaryhma;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83099;828199;43567;Sosialidemokraattinen eduskuntaryhmä;27;1;0;7;35;eduskuntaryhma;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83100;828200;43567;Sininen eduskuntaryhmä;15;0;0;2;17;eduskuntaryhma;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83101;828201;43567;Perussuomalaisten eduskuntaryhmä;14;0;0;3;17;eduskuntaryhma;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83102;828202;43567;Vihreä eduskuntaryhmä;0;14;0;1;15;eduskuntaryhma;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83103;828203;43567;Vasemmistoliiton eduskuntaryhmä;1;9;0;2;12;eduskuntaryhma;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83104;828204;43567;Ruotsalainen eduskuntaryhmä;9;1;0;0;10;eduskuntaryhma;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83105;828205;43567;Kristillisdemokraattinen eduskuntaryhmä;3;2;0;0;5;eduskuntaryhma;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83106;828206;43567;Liike Nyt -eduskuntaryhmä;1;0;0;1;2;eduskuntaryhma;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83107;828207;43567;Tähtiliikkeen eduskuntaryhmä;1;0;0;0;1;eduskuntaryhma;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83108;828208;43567;Hallitusryhmät;97;0;0;5;102;hallitusoppositio;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83109;828209;43567;Oppositioryhmät;56;27;0;14;97;hallitusoppositio;2018.0;2019-02-26 22:00:00;0.0;Toinen käsittely;HE 139/2018 vp
83855;829885;43629;Keskustan eduskuntaryhmä;45;0;0;3;48;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83856;829886;43629;Kansallisen kokoomuksen eduskuntaryhmä;32;0;0;5;37;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83857;829887;43629;Sosialidemokraattinen eduskuntaryhmä;0;29;0;6;35;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83858;829888;43629;Sininen eduskuntaryhmä;14;0;0;3;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83859;829889;43629;Perussuomalaisten eduskuntaryhmä;0;15;0;2;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83860;829890;43629;Vihreä eduskuntaryhmä;0;11;0;4;15;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83861;829891;43629;Vasemmistoliiton eduskuntaryhmä;0;11;0;1;12;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83862;829892;43629;Ruotsalainen eduskuntaryhmä;0;7;0;3;10;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83863;829893;43629;Kristillisdemokraattinen eduskuntaryhmä;0;3;0;2;5;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83864;829894;43629;Liike Nyt -eduskuntaryhmä;1;0;0;1;2;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83865;829895;43629;Tähtiliikkeen eduskuntaryhmä;0;0;0;1;1;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83866;829896;43629;Oppositioryhmät;0;0;0;199;199;hallitusoppositio;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83879;829939;43631;Keskustan eduskuntaryhmä;45;0;0;3;48;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83880;829940;43631;Kansallisen kokoomuksen eduskuntaryhmä;33;0;0;4;37;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83881;829941;43631;Sosialidemokraattinen eduskuntaryhmä;1;29;0;5;35;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83882;829942;43631;Sininen eduskuntaryhmä;14;0;0;3;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83883;829943;43631;Perussuomalaisten eduskuntaryhmä;0;16;0;1;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83884;829944;43631;Vihreä eduskuntaryhmä;0;12;0;3;15;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83885;829945;43631;Vasemmistoliiton eduskuntaryhmä;0;11;0;1;12;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83886;829946;43631;Ruotsalainen eduskuntaryhmä;0;7;0;3;10;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83887;829947;43631;Kristillisdemokraattinen eduskuntaryhmä;0;3;0;2;5;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83888;829948;43631;Liike Nyt -eduskuntaryhmä;1;0;0;1;2;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83889;829949;43631;Tähtiliikkeen eduskuntaryhmä;0;1;0;0;1;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83890;829950;43631;Oppositioryhmät;0;0;0;199;199;hallitusoppositio;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83903;829993;43633;Keskustan eduskuntaryhmä;44;0;0;4;48;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83904;829994;43633;Kansallisen kokoomuksen eduskuntaryhmä;33;0;0;4;37;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83905;829995;43633;Sosialidemokraattinen eduskuntaryhmä;28;1;0;6;35;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83906;829996;43633;Sininen eduskuntaryhmä;14;0;0;3;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83907;829997;43633;Perussuomalaisten eduskuntaryhmä;0;16;0;1;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83908;829998;43633;Vihreä eduskuntaryhmä;3;5;3;4;15;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83909;829999;43633;Vasemmistoliiton eduskuntaryhmä;7;4;0;1;12;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83910;830000;43633;Ruotsalainen eduskuntaryhmä;7;0;0;3;10;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83911;830001;43633;Kristillisdemokraattinen eduskuntaryhmä;3;0;0;2;5;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83912;830002;43633;Liike Nyt -eduskuntaryhmä;1;0;0;1;2;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83913;830003;43633;Tähtiliikkeen eduskuntaryhmä;0;1;0;0;1;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83914;830004;43633;Oppositioryhmät;0;0;0;199;199;hallitusoppositio;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83927;830047;43635;Keskustan eduskuntaryhmä;45;0;0;3;48;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83928;830048;43635;Kansallisen kokoomuksen eduskuntaryhmä;33;0;0;4;37;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83929;830049;43635;Sosialidemokraattinen eduskuntaryhmä;0;30;0;5;35;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83930;830050;43635;Sininen eduskuntaryhmä;14;0;0;3;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83931;830051;43635;Perussuomalaisten eduskuntaryhmä;0;16;0;1;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83932;830052;43635;Vihreä eduskuntaryhmä;0;12;0;3;15;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83933;830053;43635;Vasemmistoliiton eduskuntaryhmä;0;11;0;1;12;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83934;830054;43635;Ruotsalainen eduskuntaryhmä;0;7;0;3;10;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83935;830055;43635;Kristillisdemokraattinen eduskuntaryhmä;1;2;0;2;5;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83936;830056;43635;Liike Nyt -eduskuntaryhmä;1;0;0;1;2;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83937;830057;43635;Tähtiliikkeen eduskuntaryhmä;0;1;0;0;1;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83938;830058;43635;Oppositioryhmät;0;0;0;199;199;hallitusoppositio;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83951;830101;43637;Keskustan eduskuntaryhmä;45;0;0;3;48;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83952;830102;43637;Kansallisen kokoomuksen eduskuntaryhmä;33;0;0;4;37;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83953;830103;43637;Sosialidemokraattinen eduskuntaryhmä;0;30;0;5;35;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83954;830104;43637;Sininen eduskuntaryhmä;14;0;0;3;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83955;830105;43637;Perussuomalaisten eduskuntaryhmä;0;16;0;1;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83956;830106;43637;Vihreä eduskuntaryhmä;0;13;0;2;15;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83957;830107;43637;Vasemmistoliiton eduskuntaryhmä;0;11;0;1;12;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83958;830108;43637;Ruotsalainen eduskuntaryhmä;0;7;0;3;10;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83959;830109;43637;Kristillisdemokraattinen eduskuntaryhmä;1;2;0;2;5;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83960;830110;43637;Liike Nyt -eduskuntaryhmä;1;0;0;1;2;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83961;830111;43637;Tähtiliikkeen eduskuntaryhmä;0;1;0;0;1;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83962;830112;43637;Oppositioryhmät;0;0;0;199;199;hallitusoppositio;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83975;830155;43639;Keskustan eduskuntaryhmä;45;0;0;3;48;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83976;830156;43639;Kansallisen kokoomuksen eduskuntaryhmä;33;0;0;4;37;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83977;830157;43639;Sosialidemokraattinen eduskuntaryhmä;0;30;0;5;35;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83978;830158;43639;Sininen eduskuntaryhmä;14;0;0;3;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83979;830159;43639;Perussuomalaisten eduskuntaryhmä;14;2;0;1;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83980;830160;43639;Vihreä eduskuntaryhmä;0;13;0;2;15;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83981;830161;43639;Vasemmistoliiton eduskuntaryhmä;0;11;0;1;12;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83982;830162;43639;Ruotsalainen eduskuntaryhmä;0;7;0;3;10;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83983;830163;43639;Kristillisdemokraattinen eduskuntaryhmä;0;3;0;2;5;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83984;830164;43639;Liike Nyt -eduskuntaryhmä;1;0;0;1;2;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83985;830165;43639;Tähtiliikkeen eduskuntaryhmä;1;0;0;0;1;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83986;830166;43639;Oppositioryhmät;0;0;0;199;199;hallitusoppositio;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
83999;830209;43641;Keskustan eduskuntaryhmä;45;0;0;3;48;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84000;830210;43641;Kansallisen kokoomuksen eduskuntaryhmä;33;0;0;4;37;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84001;830211;43641;Sosialidemokraattinen eduskuntaryhmä;0;30;0;5;35;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84002;830212;43641;Sininen eduskuntaryhmä;14;0;0;3;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84003;830213;43641;Perussuomalaisten eduskuntaryhmä;0;16;0;1;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84004;830214;43641;Vihreä eduskuntaryhmä;0;13;0;2;15;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84005;830215;43641;Vasemmistoliiton eduskuntaryhmä;0;11;0;1;12;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84006;830216;43641;Ruotsalainen eduskuntaryhmä;1;5;0;4;10;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84007;830217;43641;Kristillisdemokraattinen eduskuntaryhmä;0;3;0;2;5;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84008;830218;43641;Liike Nyt -eduskuntaryhmä;1;0;0;1;2;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84009;830219;43641;Tähtiliikkeen eduskuntaryhmä;0;1;0;0;1;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84010;830220;43641;Oppositioryhmät;0;0;0;199;199;hallitusoppositio;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84023;830263;43643;Keskustan eduskuntaryhmä;45;0;0;3;48;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84024;830264;43643;Kansallisen kokoomuksen eduskuntaryhmä;33;0;0;4;37;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84025;830265;43643;Sosialidemokraattinen eduskuntaryhmä;1;26;0;8;35;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84026;830266;43643;Sininen eduskuntaryhmä;14;0;0;3;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84027;830267;43643;Perussuomalaisten eduskuntaryhmä;0;16;0;1;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84028;830268;43643;Vihreä eduskuntaryhmä;0;11;0;4;15;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84029;830269;43643;Vasemmistoliiton eduskuntaryhmä;0;11;0;1;12;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84030;830270;43643;Ruotsalainen eduskuntaryhmä;0;7;0;3;10;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84031;830271;43643;Kristillisdemokraattinen eduskuntaryhmä;0;3;0;2;5;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84032;830272;43643;Liike Nyt -eduskuntaryhmä;1;0;0;1;2;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84033;830273;43643;Tähtiliikkeen eduskuntaryhmä;0;1;0;0;1;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84034;830274;43643;Oppositioryhmät;0;0;0;199;199;hallitusoppositio;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84047;830317;43645;Keskustan eduskuntaryhmä;45;0;0;3;48;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84048;830318;43645;Kansallisen kokoomuksen eduskuntaryhmä;33;0;0;4;37;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84049;830319;43645;Sosialidemokraattinen eduskuntaryhmä;0;21;0;14;35;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84050;830320;43645;Sininen eduskuntaryhmä;14;0;0;3;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84051;830321;43645;Perussuomalaisten eduskuntaryhmä;0;14;0;3;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84052;830322;43645;Vihreä eduskuntaryhmä;0;12;0;3;15;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84053;830323;43645;Vasemmistoliiton eduskuntaryhmä;0;11;0;1;12;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84054;830324;43645;Ruotsalainen eduskuntaryhmä;0;6;0;4;10;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84055;830325;43645;Kristillisdemokraattinen eduskuntaryhmä;0;3;0;2;5;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84056;830326;43645;Liike Nyt -eduskuntaryhmä;1;0;0;1;2;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84057;830327;43645;Tähtiliikkeen eduskuntaryhmä;0;0;0;1;1;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84058;830328;43645;Oppositioryhmät;0;0;0;199;199;hallitusoppositio;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84071;830371;43647;Keskustan eduskuntaryhmä;39;0;0;9;48;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84072;830372;43647;Kansallisen kokoomuksen eduskuntaryhmä;33;0;0;4;37;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84073;830373;43647;Sosialidemokraattinen eduskuntaryhmä;0;19;0;16;35;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84074;830374;43647;Sininen eduskuntaryhmä;11;0;0;6;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84075;830375;43647;Perussuomalaisten eduskuntaryhmä;0;10;0;7;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84076;830376;43647;Vihreä eduskuntaryhmä;0;6;0;9;15;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84077;830377;43647;Vasemmistoliiton eduskuntaryhmä;0;9;0;3;12;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84078;830378;43647;Ruotsalainen eduskuntaryhmä;0;6;0;4;10;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84079;830379;43647;Kristillisdemokraattinen eduskuntaryhmä;0;1;0;4;5;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84080;830380;43647;Liike Nyt -eduskuntaryhmä;1;0;0;1;2;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84081;830381;43647;Tähtiliikkeen eduskuntaryhmä;0;0;0;1;1;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84082;830382;43647;Oppositioryhmät;0;0;0;199;199;hallitusoppositio;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84095;830425;43649;Keskustan eduskuntaryhmä;44;0;0;4;48;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84096;830426;43649;Kansallisen kokoomuksen eduskuntaryhmä;32;0;0;5;37;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84097;830427;43649;Sosialidemokraattinen eduskuntaryhmä;0;31;0;4;35;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84098;830428;43649;Sininen eduskuntaryhmä;13;0;0;4;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84099;830429;43649;Perussuomalaisten eduskuntaryhmä;0;16;0;1;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84100;830430;43649;Vihreä eduskuntaryhmä;0;13;0;2;15;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84101;830431;43649;Vasemmistoliiton eduskuntaryhmä;0;11;0;1;12;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84102;830432;43649;Ruotsalainen eduskuntaryhmä;0;7;0;3;10;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84103;830433;43649;Kristillisdemokraattinen eduskuntaryhmä;0;3;0;2;5;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84104;830434;43649;Liike Nyt -eduskuntaryhmä;1;0;0;1;2;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84105;830435;43649;Tähtiliikkeen eduskuntaryhmä;0;1;0;0;1;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84106;830436;43649;Oppositioryhmät;0;0;0;199;199;hallitusoppositio;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84119;830479;43651;Keskustan eduskuntaryhmä;45;0;0;3;48;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84120;830480;43651;Kansallisen kokoomuksen eduskuntaryhmä;32;0;0;5;37;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84121;830481;43651;Sosialidemokraattinen eduskuntaryhmä;0;31;0;4;35;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84122;830482;43651;Sininen eduskuntaryhmä;14;0;0;3;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84123;830483;43651;Perussuomalaisten eduskuntaryhmä;0;16;0;1;17;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84124;830484;43651;Vihreä eduskuntaryhmä;0;13;0;2;15;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84125;830485;43651;Vasemmistoliiton eduskuntaryhmä;0;11;0;1;12;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
84126;830486;43651;Ruotsalainen eduskuntaryhmä;0;7;0;3;10;eduskuntaryhma;2018.0;2019-03-12 22:00:00;0.0;Ainoa käsittely;HE 323/2018 vp
